log_id,label
34541,normal
34180,normal
33598,normal
33533,normal
33052,normal
32787,normal
33124,normal
34146,normal
34115,normal
32466,normal
32738,normal
32664,normal
32916,normal
33144,normal
33320,normal
33100,normal
34375,normal
33411,normal
34071,normal
33778,normal
32846,normal
33270,normal
33368,normal
34582,normal
34005,normal
33707,normal
33198,normal
34311,normal
34341,normal
32869,normal
33500,normal
34226,normal
33945,normal
33819,normal
34461,normal
32894,normal
33477,normal
32689,normal
34505,normal
34421,normal
33223,normal
34272,normal
33245,normal
33865,normal
33456,normal
33078,normal
34041,normal
32488,normal
33747,normal
33907,normal
32588,normal
33669,normal
33629,normal
33534,normal
34181,normal
34542,normal
33031,normal
32826,normal
32614,normal
33171,normal
32762,normal
33574,normal
32943,normal
34072,normal
33975,normal
33390,normal
34376,normal
32712,normal
32806,normal
32511,normal
33436,normal
33296,normal
32988,normal
34227,normal
34462,normal
33820,normal
33708,normal
33779,normal
34006,normal
34147,normal
32562,normal
34116,normal
33599,normal
32641,normal
31397,normal
33053,normal
33866,normal
32538,normal
31476,normal
34273,normal
33009,normal
33346,normal
32969,normal
34422,normal
31659,normal
31458,normal
32447,normal
34506,normal
32378,normal
31599,normal
33501,normal
33946,normal
32870,normal
31754,normal
34342,normal
34312,normal
33535,normal
34543,normal
34182,normal
33199,normal
31479,normal
33630,normal
33321,normal
32917,normal
33908,normal
34583,normal
32181,normal
33101,normal
31654,normal
32337,normal
32665,normal
33412,normal
33670,normal
33145,normal
34377,normal
34073,normal
33369,normal
33271,normal
31597,normal
32847,normal
31264,normal
31525,normal
32359,normal
32739,normal
33748,normal
32467,normal
32241,normal
31471,normal
33821,normal
34463,normal
34228,normal
31572,normal
31822,normal
31272,normal
32177,normal
32379,normal
33709,normal
32589,normal
31523,normal
33246,normal
34042,normal
31459,normal
32411,normal
32788,normal
31668,normal
33125,normal
33780,normal
31891,normal
34007,normal
32305,normal
32300,normal
32944,normal
32690,normal
33079,normal
31428,normal
31809,normal
32041,normal
31861,normal
31756,normal
33457,normal
33976,normal
34274,normal
32030,normal
32111,normal
31590,normal
31811,normal
33867,normal
32763,normal
32713,normal
32512,normal
33172,normal
32489,normal
32895,normal
32615,normal
32440,normal
34183,normal
33224,normal
31276,normal
34544,normal
33536,normal
33478,normal
34423,normal
31443,normal
32310,normal
31738,normal
31740,normal
32401,normal
31300,normal
34148,normal
31618,normal
31308,normal
32366,normal
31753,normal
31658,normal
34117,normal
33297,normal
32334,normal
34074,normal
32277,normal
33575,normal
34378,normal
33909,normal
32383,normal
33631,normal
32151,normal
31482,normal
31255,normal
34507,normal
31569,normal
31727,normal
32264,normal
33054,normal
33600,normal
31340,normal
32356,normal
34229,normal
34464,normal
33671,normal
31403,normal
32563,normal
33822,normal
31826,normal
31515,normal
32284,normal
32827,normal
34343,normal
31580,normal
33947,normal
31478,normal
33502,normal
32807,normal
34313,normal
33437,normal
31552,normal
32054,normal
32989,normal
33032,normal
31504,normal
33391,normal
32055,normal
33710,normal
31876,normal
32418,normal
31883,normal
33010,normal
33272,normal
31874,normal
32642,normal
32042,normal
32918,normal
32083,normal
32032,normal
33200,normal
32539,normal
31589,normal
33102,normal
33322,normal
33146,normal
33781,normal
34584,normal
34008,normal
33347,normal
32109,normal
31848,normal
31320,normal
31764,normal
31741,normal
34275,normal
31554,normal
31691,normal
33868,normal
32871,normal
32666,normal
31853,normal
32069,normal
33749,normal
33413,normal
34184,normal
31405,normal
32073,normal
33537,normal
32323,normal
34545,normal
31419,normal
34379,normal
31732,normal
34075,normal
32364,normal
31475,normal
32144,normal
31505,normal
32372,normal
32970,normal
34424,normal
31888,normal
33910,normal
31527,normal
32740,normal
31401,normal
32448,normal
33632,normal
32392,normal
31909,normal
31699,normal
32110,normal
32468,normal
34230,normal
34465,normal
31328,normal
31758,normal
31660,normal
33823,normal
31926,normal
31939,normal
32590,normal
31273,normal
31956,normal
31869,normal
34043,normal
31490,normal
31639,normal
32848,normal
33247,normal
32314,normal
33370,normal
32616,normal
32513,normal
31839,normal
31675,normal
31588,normal
32115,normal
33173,normal
32231,normal
33977,normal
34149,normal
31813,normal
32022,normal
31976,normal
31889,normal
31278,normal
32764,normal
32369,normal
34118,normal
31534,normal
32714,normal
31678,normal
31545,normal
31265,normal
32945,normal
32140,normal
32180,normal
34508,normal
32174,normal
31795,normal
32438,normal
33672,normal
31339,normal
31620,normal
31603,normal
32224,normal
33711,normal
31696,normal
32333,normal
32098,normal
31752,normal
32168,normal
31873,normal
32365,normal
31256,normal
31817,normal
32360,normal
31270,normal
32691,normal
33298,normal
31895,normal
31436,normal
31636,normal
33055,normal
32564,normal
34276,normal
33458,normal
31366,normal
32173,normal
32896,normal
31777,normal
34380,normal
31665,normal
33538,normal
33948,normal
34344,normal
34076,normal
31900,normal
34314,normal
33503,normal
32238,normal
33080,normal
34009,normal
34546,normal
31867,normal
33576,normal
32789,normal
33601,normal
33126,normal
34185,normal
33782,normal
32490,normal
33869,normal
32315,normal
32380,normal
33479,normal
31454,normal
32349,normal
32307,normal
32037,normal
31682,normal
31710,normal
33225,normal
32259,normal
31776,normal
31704,normal
31314,normal
31729,normal
32077,normal
32159,normal
31310,normal
31679,normal
31655,normal
31262,normal
31619,normal
31553,normal
31662,normal
31489,normal
32409,normal
31486,normal
32396,normal
31583,normal
34231,normal
31309,normal
31404,normal
32207,normal
34466,normal
31709,normal
33824,normal
33911,normal
31767,normal
31796,normal
33633,normal
31975,normal
32336,normal
34425,normal
32044,normal
31821,normal
32382,normal
32261,normal
31994,normal
32390,normal
31414,normal
31508,normal
31854,normal
31543,normal
31712,normal
31415,normal
32643,normal
32363,normal
31991,normal
32667,normal
32063,normal
31331,normal
33750,normal
31306,normal
31648,normal
32217,normal
33273,normal
34585,normal
31422,normal
31431,normal
32872,normal
31775,normal
33323,normal
33438,normal
32070,normal
31615,normal
33103,normal
31725,normal
33392,normal
32352,normal
33348,normal
32422,normal
31988,normal
32990,normal
33011,normal
31887,normal
31512,normal
31305,normal
31778,normal
31950,normal
32919,normal
33712,normal
33147,normal
32828,normal
33414,normal
31879,normal
32078,normal
31460,normal
32540,normal
33201,normal
31761,normal
31641,normal
32172,normal
31986,normal
31748,normal
33033,normal
31773,normal
31650,normal
31947,normal
31254,normal
31765,normal
31633,normal
32808,normal
31564,normal
31949,normal
31613,normal
33673,normal
31750,normal
31260,normal
31643,normal
31779,normal
31263,normal
31437,normal
31329,normal
31703,normal
31742,normal
31815,normal
31943,normal
31920,normal
31576,normal
32394,normal
34509,normal
31435,normal
34381,normal
31647,normal
32025,normal
32946,normal
32274,normal
32617,normal
34077,normal
32108,normal
31488,normal
31402,normal
34119,normal
34547,normal
32715,normal
31929,normal
31749,normal
34150,normal
34186,normal
32136,normal
31313,normal
31584,normal
31728,normal
31841,normal
31634,normal
31531,normal
33539,normal
32437,normal
32091,normal
34277,normal
31440,normal
33870,normal
33978,normal
31666,normal
32765,normal
31427,normal
33248,normal
31990,normal
31447,normal
34010,normal
31692,normal
33783,normal
32514,normal
31349,normal
32216,normal
32309,normal
32167,normal
32021,normal
32162,normal
31715,normal
32246,normal
32088,normal
32003,normal
34044,normal
32176,normal
31836,normal
31383,normal
31951,normal
33174,normal
32086,normal
31429,normal
32190,normal
32591,normal
31423,normal
32161,normal
32849,normal
34467,normal
31784,normal
31928,normal
31261,normal
32189,normal
34232,normal
31745,normal
31410,normal
31804,normal
33825,normal
31526,normal
31387,normal
31844,normal
32084,normal
31993,normal
32361,normal
32006,normal
33371,normal
32325,normal
31345,normal
32741,normal
32298,normal
31365,normal
31766,normal
31544,normal
31747,normal
32469,normal
31674,normal
32278,normal
33912,normal
33634,normal
33949,normal
34315,normal
31379,normal
31371,normal
33504,normal
32971,normal
31946,normal
31847,normal
32268,normal
31269,normal
34345,normal
31516,normal
31810,normal
31324,normal
32273,normal
34426,normal
32139,normal
31806,normal
32113,normal
31377,normal
32373,normal
31872,normal
31585,normal
31850,normal
31407,normal
31501,normal
31797,normal
31997,normal
32449,normal
32087,normal
31390,normal
31445,normal
31452,normal
33602,normal
31708,normal
31510,normal
31591,normal
31480,normal
32391,normal
33713,normal
31669,normal
33056,normal
32565,normal
31295,normal
31941,normal
31899,normal
31875,normal
31978,normal
32232,normal
32376,normal
31739,normal
31801,normal
31297,normal
32288,normal
32252,normal
32245,normal
32302,normal
31695,normal
31802,normal
31968,normal
31763,normal
31348,normal
31938,normal
33577,normal
32343,normal
31716,normal
31780,normal
34078,normal
31549,normal
34382,normal
31455,normal
31865,normal
31690,normal
31762,normal
32347,normal
32035,normal
31893,normal
32152,normal
31805,normal
32137,normal
31303,normal
31566,normal
31386,normal
34187,normal
34548,normal
31421,normal
33540,normal
32406,normal
31901,normal
33299,normal
32897,normal
32242,normal
32692,normal
33674,normal
31930,normal
33751,normal
31913,normal
33081,normal
31464,normal
31384,normal
33480,normal
31645,normal
32221,normal
31637,normal
32491,normal
33459,normal
32260,normal
31376,normal
32432,normal
31548,normal
32166,normal
32175,normal
33871,normal
34278,normal
33324,normal
31772,normal
31787,normal
31693,normal
31757,normal
32439,normal
33226,normal
32269,normal
32873,normal
31434,normal
31625,normal
32668,normal
33148,normal
31592,normal
31984,normal
32065,normal
34510,normal
32417,normal
31491,normal
34233,normal
31413,normal
32263,normal
33274,normal
33104,normal
32036,normal
31944,normal
31760,normal
34468,normal
33826,normal
32331,normal
32381,normal
31385,normal
31838,normal
31532,normal
33415,normal
34011,normal
31743,normal
31578,normal
32412,normal
31884,normal
31711,normal
31820,normal
32338,normal
32104,normal
31344,normal
32414,normal
34586,normal
33784,normal
31714,normal
32049,normal
32430,normal
31677,normal
33202,normal
31916,normal
31858,normal
31391,normal
32332,normal
31607,normal
34120,normal
31700,normal
31302,normal
32183,normal
31768,normal
32213,normal
32790,normal
34151,normal
32920,normal
32082,normal
31461,normal
32194,normal
31287,normal
31399,normal
32197,normal
32420,normal
31571,normal
31624,normal
32184,normal
32321,normal
32150,normal
31555,normal
31759,normal
31959,normal
31418,normal
32056,normal
31266,normal
31790,normal
32074,normal
32404,normal
31770,normal
31702,normal
32066,normal
31868,normal
31316,normal
32515,normal
32431,normal
32618,normal
33635,normal
31819,normal
32413,normal
32296,normal
33913,normal
32766,normal
31979,normal
32026,normal
32400,normal
31626,normal
32057,normal
31291,normal
31280,normal
31923,normal
31466,normal
32124,normal
33012,normal
32384,normal
32716,normal
32291,normal
33127,normal
32947,normal
32644,normal
31292,normal
32123,normal
33979,normal
32350,normal
31672,normal
31602,normal
32312,normal
32033,normal
33175,normal
31315,normal
33349,normal
32235,normal
32085,normal
31474,normal
32541,normal
31837,normal
34427,normal
31367,normal
32368,normal
31611,normal
32059,normal
34079,normal
33714,normal
32335,normal
32203,normal
32200,normal
31783,normal
34383,normal
31563,normal
31432,normal
31321,normal
31364,normal
31323,normal
31948,normal
32403,normal
31546,normal
31325,normal
33439,normal
31547,normal
31977,normal
32809,normal
31355,normal
32040,normal
32328,normal
31894,normal
32191,normal
31681,normal
33393,normal
31381,normal
32182,normal
32008,normal
33541,normal
33950,normal
32592,normal
34346,normal
31277,normal
31494,normal
34549,normal
34045,normal
34316,normal
33505,normal
31604,normal
31896,normal
34188,normal
31866,normal
31942,normal
32067,normal
31818,normal
32128,normal
32991,normal
31609,normal
31467,normal
31610,normal
33034,normal
31304,normal
32092,normal
31406,normal
31824,normal
32046,normal
31803,normal
31919,normal
32829,normal
31446,normal
31472,normal
33249,normal
31353,normal
31417,normal
32097,normal
34234,normal
31334,normal
31885,normal
31388,normal
32266,normal
32279,normal
32141,normal
31852,normal
31685,normal
33872,normal
32398,normal
33827,normal
32147,normal
31426,normal
34469,normal
32099,normal
33675,normal
32052,normal
31274,normal
34279,normal
31296,normal
31684,normal
31915,normal
31657,normal
31594,normal
31286,normal
31788,normal
31999,normal
31424,normal
31496,normal
32064,normal
32239,normal
33603,normal
31372,normal
31453,normal
33372,normal
31982,normal
31530,normal
32013,normal
31793,normal
32210,normal
31616,normal
32072,normal
31663,normal
32850,normal
32342,normal
31456,normal
31608,normal
31697,normal
31996,normal
31539,normal
33057,normal
34012,normal
31499,normal
32186,normal
31966,normal
31856,normal
31573,normal
33785,normal
31605,normal
32566,normal
32742,normal
32018,normal
31357,normal
31411,normal
31528,normal
32060,normal
31698,normal
31601,normal
34511,normal
32470,normal
31396,normal
31981,normal
31449,normal
31342,normal
33752,normal
32209,normal
31268,normal
32185,normal
31567,normal
32237,normal
33914,normal
33300,normal
31412,normal
32149,normal
31656,normal
31917,normal
33636,normal
31843,normal
31420,normal
32395,normal
32024,normal
32000,normal
32163,normal
32058,normal
31631,normal
34384,normal
31551,normal
32340,normal
32093,normal
33578,normal
34080,normal
31833,normal
32348,normal
31676,normal
32009,normal
31469,normal
32251,normal
31964,normal
32004,normal
32354,normal
31463,normal
32297,normal
31842,normal
31330,normal
32234,normal
33715,normal
31897,normal
31356,normal
31558,normal
31518,normal
32214,normal
31562,normal
32012,normal
31734,normal
31963,normal
34152,normal
31451,normal
34121,normal
31279,normal
32275,normal
32171,normal
31755,normal
31751,normal
33325,normal
32972,normal
34428,normal
32219,normal
31581,normal
32921,normal
32153,normal
32015,normal
32450,normal
32393,normal
34189,normal
32316,normal
33105,normal
32244,normal
31931,normal
32208,normal
32143,normal
31509,normal
31781,normal
32101,normal
33416,normal
34587,normal
33275,normal
32230,normal
32295,normal
34550,normal
31514,normal
33542,normal
32293,normal
31535,normal
32280,normal
31560,normal
